tinyId,valueMeaningCode,valueMeaningDefinition
m1JUqyO2J7e,NA,5
QJTXgYy_217x,NA,5
m1i_xYku3Jme,NA,5
XJOJgK1u21me,NA,5
XkCl_kd2JXx,NA,5
Q1fU91O31mg,NA,5
XJNZeF1_h1Ql,NA,5
Xka_qJ_2JQe,NA,5
Qkd2xOk_31ml,NA,5
mktRtyO21ml,NA,5
X1ICFku2Jml,NA,5
7Jo_gFku2JQx,NA,5
XyiDlOk_nymx,NA,5
XyXX_Y1OnkXe,NA,5
QkScxOkuhkQe,NA,5
71qtxOJu2Jme,NA,5
QJHPxK1O2y7l,NA,5
myVPxt1u3y7l,NA,5
XktDgKyunJXx,NA,5
XJLDgF1On1mx,NA,5
Qyl491d2k7x,NA,5
Q1GOgFyd2J7g,NA,5
myoxuJunk7g,NA,5
Qy_0F1dn1Xe,NA,5
Q1eOeKku2y7g,NA,5
7J0OxFJO31Qx,NA,5
myzreu1unJXl,NA,5
m1pxuyu2k7x,NA,5
7kVlukO3J7l,NA,5
mkMbxYk_217x,NA,5
7JrVZF1_ny7x,NA,5
XJnUluk_3JQx,NA,5
XkCYeu1_hJQe,NA,5
mk0beY1O2kXg,NA,5
XJYzcJO21Xx,NA,5
X1WmbKJ_nJme,NA,5
QkJugKyun1Xx,NA,5
7JbrxYy_2kXg,NA,5
mJA5xOk_2yXe,NA,5
mJISetJ_ny7x,NA,5
7yyf9yu3yQg,NA,5
71zzDJOnyXl,NA,5
7ygU5Ju2y7e,NA,5
7kF2e_1uhyXx,NA,5
7JKFguku3JQl,NA,5
71qLguk_2JXg,NA,5
Qy3vltyu2JXl,NA,5
XJ2WPyOh1Xx,NA,5
Q1kJety_nkQx,NA,5
mkR_D1_nyQe,NA,5
mkinedku31Qx,NA,5
mk_Lq1d21mx,NA,5
7kPSeYyd2kQl,NA,5
QyeYlKJOnkmg,NA,5
XJ5kxY1un17e,NA,5
QJU75kuhJmx,NA,5
XkESgOJ_hJml,NA,5
XJw79kd2kmx,NA,5
XylHlO1d21me,NA,5
7ydrKku3yXg,NA,5
X1gPckOnkQl,NA,5
QkFL9JunJXe,NA,5
Xy50xdkdnyQe,NA,5
7J57lYydhJmx,NA,5
7Jc0YJ_3Jme,NA,5
7JdXc1u317g,NA,5
mJ9mckuhJmx,NA,5
X1FMDJd2yXe,NA,5
my8G9yOhyXg,NA,5
Q1sHtJuh1mg,NA,5
mkXHe_ydnJXx,NA,5
myqBKJun1Qg,NA,5
7yoAeO1u2y7e,NA,5
XyWse_JOhyQg,NA,5
X1UQgF1O3Jml,NA,5
QkloeuydhJml,NA,5
XJc5lOyOhyXx,NA,5
Xkef5J_hyXx,NA,5
7k3RFyO31Ql,NA,5
XJhWYkO3Jmg,NA,5
QyQEqyO3kXl,NA,5
XyvvxY1u2ymx,NA,5
mkuSxFJ_nJXg,NA,5
Q1mL91_nkXg,NA,5
myzV5kuh1ml,NA,5
myqDxYJO2JXx,NA,5
71Mwq1_hk7g,NA,5
QyiCY1_3k7l,NA,5
XkZfcy_3Jmx,NA,5
XkF7gFJd2yQe,NA,5
QyZLYk_21Xx,NA,5
Xya_K1u2JXg,NA,5
mytHxFJO2JXe,NA,5
mkwHgdk_nk7l,NA,5
m1vXxF1O2kQx,NA,5
Qkb8c1uhkme,NA,5
Q15LckOhJmx,NA,5
7kprKyO21mg,NA,5
Q1Hv91Onk7e,NA,5
71wXbFkO3yXl,NA,5
m1z0gFJd3k7x,NA,5
myp3gYku3Jme,NA,5
Qyridyuhk7e,NA,5
Xkx0lYydnkQx,NA,5
71GaeYyO21Qe,NA,5
XJVpgty_3Jml,NA,5
Q1nalK1unk7g,NA,5
XyEjdkd2ymx,NA,5
7yECeKJu2y7g,NA,5
XJ_0lKk_2kmg,NA,5
XyRTeFy_3J7l,NA,5
Q1eidkdnyXx,NA,5
m1QpetkOnyXe,NA,5
7JSTxFJd317e,NA,5
XkXAxFydnk7g,NA,5
7y8jd1u2yQe,NA,5
m1k6xtydh17x,NA,5
XyAnxYJ_n1Qg,NA,5
QJ_TeYJd317x,NA,5
Q1LpeFJ_3J7g,NA,5
mkeTlK1unJ7e,NA,5
mJPouJ_31Xe,NA,5
7kMmxF1OnyQg,NA,5
QkUSOJdnJ7g,NA,5
mk9LOkd2Jmx,NA,5
mkI8O1u31Qe,NA,5
Q1MHdJdh1me,NA,5
QyvE_ku2J7e,NA,5
QJvSOy_h1Ql,NA,5
XkxBdydhy7l,NA,5
713SOJOhyme,NA,5
XymUOJOhyQe,NA,5
my_BdyO2k7l,NA,5
Q18EOJun1Qe,NA,5
mJ1KgKJd3ymx,NA,5
mJZlWtJu3JXl,NA,5
QygUt1Oh17g,NA,5
mJQxZYJd21mx,NA,5
QycB5JOnyXl,NA,5
mJ5FxF1dhJml,NA,5
7JiL5y_21ml,NA,5
7yJIYJdnJXx,NA,5
QJNg_Kk_2J7x,NA,5
X1i9gukunkml,NA,5
711oe_1OnyXe,NA,5
QJnveOydhJ7e,NA,5
7y8Ebt1d3JQx,NA,5
QJjYeYJ_3Jme,NA,5
71IJlYkO3kme,NA,5
m1RAF1Ohymg,NA,5
m1Vd1d2JXx,NA,5
m1hKlK1_2kmx,NA,5
QJbdkO31Qx,NA,5
Qy6KxYkd2J7x,NA,5
QyF7qkdh1Qg,NA,5
Q1DJetkOnyme,NA,5
mkwCFy_3Jmx,NA,5
Q12ygFJun1Ql,NA,5
mJBI91unJ7l,NA,5
7JITYyOnymx,NA,5
mJ47c1O3y7g,NA,5
QJkYe_J_3yXx,NA,5
7kqflK1_21Qe,NA,5
X1YfxKy_nkXg,NA,5
QyBblYJd3kml,NA,5
QJRfDk_21Xl,NA,5
7kAFeYk_n1Xe,NA,5
QJe_1_nJml,NA,5
mky5gF1dnkme,NA,5
mJeclF1OhJ7l,NA,5
m1sGPydn1ml,NA,5
7kZ9gtJ_2yQx,NA,5
m15GDJ_hJmx,NA,5
QJI85JOnJXe,NA,5
7Jn7_Y1uhJXl,NA,5
71_w5Jdn1Xg,NA,5
7ywg_y_2yme,NA,5
QyWJgtJ_2k7g,NA,5
mkh8qJuhJXx,NA,5
X147WF1O31Xg,NA,5
XJbNcyu3yQx,NA,5
mJVRYkdhy7l,NA,5
myF9eu1Oh1Xg,NA,5
mJfclKyO3y7x,NA,5
X1JMdJOhyml,NA,5
7yDzw1_n1mx,NA,5
QymJlY1O3kQg,NA,5
QJeyetJOnJ7e,NA,5
71nb_1unyXg,NA,5
m1SlO1O2JXe,NA,5
mk_XlYku2J7x,NA,5
XyUSedk_3kml,NA,5
m1MrgFJ_2JQe,NA,5
71XreF1OhkQg,NA,5
m1AD1u2y7l,NA,5
X1aDydh1mx,NA,5
XJowkdhJXl,NA,5
mk5vyuh1mg,NA,5
XynPkd2k7e,NA,5
QkvNbK1O2yXg,NA,5
XJcSlY1u31Xg,NA,5
m16qg_yun1Qx,NA,5
XJjyeYy_2kQl,NA,5
QJv9lOkOnymg,NA,5
71sBlFy_h1Xx,NA,5
XynSgFkO2k7g,NA,5
XyuNZFJd2J7g,NA,5
7k6rgY1unymg,NA,5
XyKE_t1uhJQe,NA,5
m19NbFyuhkQg,NA,5
m1Oceuy_2kQe,NA,5
m1oNWKJ_31Xg,NA,5
mkhEZtJ_3kXx,NA,5
mJ29ed1_nkQg,NA,5
7kp4WtJd2kml,NA,5
XkKQ_ty_3kQl,NA,5
mkJMwyd2y7x,NA,5
7yXPeFJ_hyXl,NA,5
Q1hHqyOhymx,NA,5
QJ9Qbt1d3y7g,NA,5
XyjB9kO2ymg,NA,5
Qy_CYy_2JQl,NA,5
mJmRKy_h1Xg,NA,5
Q1w6FyOnyQx,NA,5
Q1EDq1d2kXe,NA,5
7yh3edJOhymg,NA,5
mymzDJuhJmx,NA,5
m1chxO1dhJXg,NA,5
XyoQbF1d2y7l,NA,5
mJabwk_hyXg,NA,5
m162lO1uhkQg,NA,5
71P_w1u2y7g,NA,5
QJsZwkd317g,NA,5
m1KWDk_3Jme,NA,5
XyUZw1uhy7e,NA,5
7yIXWt1unkXg,NA,5
Q1YB5kd2JQl,NA,5
7y8gdkO3JQl,NA,5
my0V_YJuhJml,NA,5
QyxZ_JOn17l,NA,5
XyLZlKJO3yQg,NA,5
QkCZYydnkXe,NA,5
XyCHKJu2kXe,NA,5
QyGz5k_nJQx,NA,5
Qk68c1_2ymg,NA,5
XyaXbYy_nkQx,NA,5
7yfeWK1unJQe,NA,5
QkkfY1uhJXg,NA,5
XygGKJuhk7e,NA,5
Xkr4qJ_hJmg,NA,5
XkZN_YJOnyQe,NA,5
7JNjYkd2Jme,NA,5
XJyxbKyunkXl,NA,5
mJjeWFk_3kQg,NA,5
QynJZFyuhk7x,NA,5
QJFAOyu2kXx,NA,5
7k41xdyu2yXe,NA,5
XyqlD1_hkQx,NA,5
XkxVbt1d2J7e,NA,5
myTkWK1d3yQe,NA,5
X1xl_F1dhy7g,NA,5
XJqCOyd3JQg,NA,5
myAJbYyd21Qx,NA,5
mJYJetyd2JQg,NA,5
mkpAYJO2Jme,NA,5
Q1_Py_nyml,NA,5
XJVbwydny7x,NA,5
7yHeZFkO31ml,NA,5
XJ_zFJOh1Xe,NA,5
XJzfY1u2ymg,NA,5
Q1QG51d3J7e,NA,5
m1mFgFJOh1Xl,NA,5
XyK0eOJO217l,NA,5
X1yAlF1_hJXx,NA,5
QJ9pltyuhJme,NA,5
71ZI_y_n1Qg,NA,5
71oTxYk_3kQx,NA,5
mkOaeFJu2kQe,NA,5
XJBAlY1dn17e,NA,5
QyvpgYkd317g,NA,5
7y6TetyO3Jme,NA,5
mkRI9Ju31Xg,NA,5
XyNzqJ_3Jmg,NA,5
myJw9ku21Xx,NA,5
7JCZ9kOhJQg,NA,5
Xk0YukO3k7e,NA,5
Q1lJeuyu2yQl,NA,5
Q1P2FJ_nJXg,NA,5
7kkweY1O3JQl,NA,5
XyCmlYJOh1Qx,NA,5
XkkaYy_hkXg,NA,5
71X8eF1d2ymg,NA,5
mJhUetJdnJQg,NA,5
7JmbKkO3Jme,NA,5
mJ98gFJd31Ql,NA,5
mksnKJ_3yQg,NA,5
71d2YJdn1mx,NA,5
7JHnt1O3kQe,NA,5
Xyh3FJ_217x,NA,5
7J5nY1_nyQl,NA,5
mJEWY1Ohymx,NA,5
7kR3KkOhkXl,NA,5
mkr8xF1_2ymg,NA,5
Q168gKJdhJQx,NA,5
Q1SZK1O3kXg,NA,5
XkU8xYJd3kQx,NA,5
QkCUlFku3kXe,NA,5
mJL_Y1d21Qg,NA,5
7yIgbKk_hkXe,NA,5
QkkVgYJ_nkQe,NA,5
QkEIxYydn17e,NA,5
71e4xY1uh1Xx,NA,5
QkZElF1_h1ml,NA,5
QkGVxYkdnJXg,NA,5
Xk_LeF1u3yme,NA,5
XJX4xKJO3yQe,NA,5
myeLltJd21Xe,NA,5
7JNElFkdnyXx,NA,5
7yzUxtyO2JXe,NA,5
QkkUlKJdhJXx,NA,5
X1T2Yku317l,NA,5
XygpKJO31Xe,NA,5
7kO_FJunyXl,NA,5
7ywWF1OnyQe,NA,5
mJY8lKkOnyQl,NA,5
QksLlFyO3yXe,NA,5
7yZptJO217l,NA,5
QkBVgFkd3yme,NA,5
7yDUlKJ_hkmg,NA,5
XyL3K1_2kXl,NA,5
QkF3FyO2kXl,NA,5
mkKWtkO3yQe,NA,5
mkuUlYyd2Jml,NA,5
QJxPeKy_h17l,NA,5
7k0HgK1O3yXl,NA,5
XytVcJdhJmg,NA,5
Xke9OydhJXx,NA,5
XJIE51_hk7e,NA,5
mJq1WFy_3yml,NA,5
QJwxZFJd2kQx,NA,5
7ytKO1_hyXx,NA,5
XJulZF1unJmg,NA,5
Q1Mxwkd3Jmx,NA,5
7kYlWFkOhymg,NA,5
myBkeukd2yQx,NA,5
mkkjtJO3JQx,NA,5
Q1JlDku2y7l,NA,5
Qk5eWYJ_nkXg,NA,5
QkEAdku2JXx,NA,5
7ylgvJ_3JQl,NA,5
X1d45JO21Xg,NA,5
mJqcYJu21me,NA,5
7JwVc1un17x,NA,5
71pcFkuhk7g,NA,5
Qy4N5J_nJQx,NA,5
7ydJl_1u2JXx,NA,5
mkCAeOy_2kXg,NA,5
myLAuku3kXe,NA,5
Qy_lvkO2yXx,NA,5
7kvgwJu2JXx,NA,5
QJW1edk_nyml,NA,5
71z3dqTCmQ,NA,5
X1JkbdJ_nk7e,NA,5
X1aCOku2k7l,NA,5
7Jv0dkd21Xx,NA,5
7Js1_Kkun1Qg,NA,5
m1WJWdk_3kQl,NA,5
QJu0Oyd3yXx,NA,5
mJIF560mX,NA,5
mJYJWYkO3y7x,NA,5
QJG1W_JO3JXx,NA,5
myM1eOyd2k7e,NA,5
XkcZFy_2yXe,NA,5
711Ebt1OhkQg,NA,5
myRmbFJO31Xl,NA,5
7JBqu1uhJ7e,NA,5
mJQJxOJunyQe,NA,5
XJzEZtJu2k7g,NA,5
XJbwxF1O3kXg,NA,5
QkMjKyd21Xx,NA,5
XyV5dy_3y7g,NA,5
m1sY_ydhJml,NA,5
XkU9Oy_n1Xl,NA,5
XkGwxKJuhymx,NA,5
7yfaKJd2y7x,NA,5
7y76Y1d317x,NA,5
QkcNq1unJ7e,NA,5
Xy3tuyOhJXg,NA,5
Q1Xq_J_hJXe,NA,5
XJ5FOyd2JQx,NA,5
Q1G9uyO3JXx,NA,5
71igDy_nkQl,NA,5
Q1k1lOyuhJQx,NA,5
mkhR_Ju31Xg,NA,5
QJy5u1_hk7e,NA,5
m1PkxOku31Xg,NA,5
XJI1eu1u3JXx,NA,5
Qk7yb_k_2JXe,NA,5
XJE1bu1O31Xg,NA,5
QkSk_u1uhy7g,NA,5
Xy_ityOnkXg,NA,5
XkUJZ_y_nyQl,NA,5
7129Y1O31Qg,NA,5
7JC9t1_n1Xx,NA,5
71xiKJ_nJml,NA,5
Q17oYku3kXe,NA,5
XyrsYyO2k7l,NA,5
7Joqt1uh1Qe,NA,5
7ktePkuhyQl,NA,5
71Oewy_hJQl,NA,5
m1mevJ_3JXx,NA,5
Q1BeDJO2kml,NA,5
QyIgDJunJmx,NA,5
7yVlDyO3yQl,NA,5
XyiCd1_2y7x,NA,5
QkCAd1_hkmx,NA,5
X1S0uJdhy7x,NA,5
7yrQ9k_2kml,NA,5
7JMuk_31Qx,NA,5
X1QcgYk_nyml,NA,5
7kpMvku2k7x,NA,5
m1GidJOnk7l,NA,5
myWiuJOhkQe,NA,5
X1teOyuh1mx,NA,5
mkOr5J_nk7l,NA,5
71arqyun17l,NA,5
QJDBqyun1Xg,NA,5
Qymo_yOhk7x,NA,5
XJF6eY1_hkmg,NA,5
Xks8edJO21Xe,NA,5
Xy_YOkd31me,NA,5
myN9lYJdnJQl,NA,5
7kr5lt1d3y7g,NA,5
mkW5Oydh1mg,NA,5
mJLqxtydnJ7e,NA,5
Qy6YO1u3Jme,NA,5
X1j7eKkd2yXg,NA,5
QyryeFyOnymx,NA,5
Q148ckO3J7x,NA,5
QykDedJO2y7e,NA,5
QyfItkOn1Qe,NA,5
m1TdYkdnkXg,NA,5
XyjOK1dnkXl,NA,5
mJ2lbFJunJ7x,NA,5
XkjW_Fyd2yQg,NA,5
QkxZZF1_hymx,NA,5
Qk_b_t1O2JXx,NA,5
X11Sx_yuh1Qe,NA,5
XytbZtyOhkmg,NA,5
7yEW_Ykdnkmg,NA,5
myWZZt1dh17g,NA,5
mJ8ZZK1_nJXx,NA,5
m1G__tkdhJQl,NA,5
Q1CuYJ_3ymx,NA,5
mJedYJd3kme,NA,5
myPZbFJdn1Qg,NA,5
7k5ultJdh1Qx,NA,5
QyB_xKydhkme,NA,5
Q1u_gFyO2JXg,NA,5
QJiQcJO3kmx,NA,5
m1FyluyO2y7x,NA,5
XyYHFJu3JQl,NA,5
Qk89v9pCmm,NA,5
X1rcP5pC7X,NA,5
QJ4qD9p07m,NA,5
QkP9D5TCQQ,NA,5
Q18Mwq6AmX,NA,5
XJNfPca07m,NA,5
XJBzPqTCQm,NA,5
QJPGwcpRXm,NA,5
mJMMw5pCmm,NA,5
XkxfD9aCXm,NA,5
XJZfP9TCm7,NA,5
QyZKO9aRQm,NA,5
mkeYu5p0QX,NA,5
7yFO9p0Qm,NA,5
71zKdcaAQ7,NA,5
7ypndcTR7m,NA,5
myj2_ca0Qm,NA,5
mJ22d5p0QQ,NA,5
Qk03dq6CXm,NA,5
X1zdPq6A7m,NA,5
7keOvq6AQX,NA,5
mkWuD9pAXQ,NA,5
m1uP96AXX,NA,5
Xkzw56RQ7,NA,5
QJhB2ci3ig,NA,3
7JpB3cs3jg,NA,3
7kjShqo2jl,NA,3
mkTJ59jhjx,NA,2
QJcJKconjg,NA,7
xAZ2_0Dts,NA,3
7y_ij9snjg,NA,12
QyTgU9cjhse,NA,4
QJnlL9qjnjl,NA,4
Qk1bL95i2jx,NA,4
XyYlLqcs3ol,NA,4
7y9xI9cj3jl,NA,4
7kigLqcohsx,NA,4
QyVIcs3sl,NA,2
XyK2RdRjrM,NA,6
QJlx90u0iSz,NA,15
Qk7g3COAsHM,NA,3
QyCe2Jx82Qz,NA,25
mylGhke8hQz,NA,4
mkE6kl8hXG,NA,4
m1lcwqj2oe,NA,10
mJHikeLhQf,NA,4
m1ubuDcinjg,NA,7
XygqFB5_SL,NA,3
zNeKbcGrG,NA,3
Q1VeNdcjnoe,NA,9
QyQeOF5ohie,NA,3
Qyz0w9i2sx,NA,5
7kNUn5s3je,NA,11
mJQI3cs3jl,NA,11
X1BIn9o2sx,NA,11
3KyiLcD30,NA,3
mJ9o0_0jBM,NA,16
mywoiYOBI,NA,3
XJt23qjnix,NA,3
Xyai2cs2oe,NA,2
XkEin9jnie,NA,2
mkHv1dhy7x,NA,5
Q1sdu9o2ol,NA,3
715XOqs3ie,NA,2
XkLZkPqs2sg,NA,2
QJaOO5inil,NA,3
Qkhd_qo3jx,NA,3
QySd_9o3je,NA,3
m1N_dqjhoe,NA,3
QkcbOco3ig,NA,3
1qLf17arx,NA,2
QkAe2sqjhox,NA,4
X16gaj5o3ix,NA,4
mJ0xeKkd2yml,NA,5
XJvxxt1O2yml,NA,5
my8bS_9j2il,NA,5
7kuleFJdn1Ql,NA,5
Q1KTsqshol,NA,4
QJql6o5s2sx,NA,4
QJbld85i3ol,NA,5
myMe_Lco2sg,NA,5
Q1axCtcs3ol,NA,4
mk_e5jQWkG,NA,2
7JgecjXbJM,NA,2
QyYlE39i2jx,NA,6
71OgVh5j2og,NA,6
7kF4o9j2ix,NA,9
7yq4s5s2il,NA,9
7JdNi5jnoe,NA,4
XJZEsqs3oe,NA,4
QyUDY9j3sg,NA,3
XJzVicjnox,NA,6
mkWb7jconix,NA,7
7y9euccs3jx,NA,4
Qkyxv8qo3ix,NA,4
mySgw8qj3jg,NA,4
myzlw8qo3oe,NA,4
7ysLF5i3jg,NA,7
QkXgR_qi2ox,NA,5
QkfgAuqihil,NA,5
Xk_xPUqjnil,NA,2
7k_fTJg83mz,NA,10
m1VRvqohil,NA,2
myLx5wqi3se,NA,4
7kFkY5onse,NA,7
71u1Y9s3sl,NA,7
XyhUP5shig,NA,5
XJc_Okd2JQe,NA,5
7yB_O1unyml,NA,5
7JhPukdn1Qe,NA,5
Q1w_Okuh1Xe,NA,5
715vdyu2y7e,NA,5
mkS__yO31ml,NA,5
my_WOkun1mx,NA,5
Qyku_k_31ml,NA,5
XJ0DdJ_3yQg,NA,5
71h6Yyd2ymg,NA,5
mJRpKkO2yme,NA,5
mkX_OydnJ7g,NA,5
Xkbuu1dhJXe,NA,5
QJN_uJ_21Xe,NA,5
7ku6ty_hJXg,NA,5
7JL_OJOhy7l,NA,5
7Jt6Kyd2yQg,NA,5
XkK_d1_3JXg,NA,5
Qki6Fku3yQl,NA,5
mkcaYJu2kXx,NA,5
QJNwuk_2kmx,NA,5
QkovdJO3y7e,NA,5
QJfu_yO3Jml,NA,5
Q1OD_1O3kXg,NA,5
mkQDuk_3kQl,NA,5
Xy8v_1uny7g,NA,5
m1Tv_1u3k7g,NA,5
Qk4Zg_kuh17x,NA,5
QyjWOkuhy7e,NA,5
QJv__yd2Jmg,NA,5
XkKegOku2JQx,NA,5
QJOxlO1_2kXe,NA,5
Qy7ged1_nyXe,NA,5
7k0gxOk_hyXe,NA,5
QyBP_yO3kXl,NA,5
QkNudk_h1Xe,NA,5
Q1yAK1uhyXx,NA,5
X1Dwu1O31mx,NA,5
QJ3lluy_217g,NA,5
my1eldku3y7e,NA,5
XJ6xgdku2J7x,NA,5
QkJ_edJd2ymx,NA,5
QyBeeuJ_n17g,NA,5
710yl_yO3JQl,NA,5
mk7Wg_kO2k7x,NA,5
QkjegOkdh1mg,NA,5
7ygAtJu2yQe,NA,5
7yF_dku2yQx,NA,5
Q1IO_kuny7e,NA,5
7yqeedyO3kXl,NA,5
71wgx_k_hkQg,NA,5
mkbWx_kd2kme,NA,5
mJTatk_hkml,NA,5
XJgdu1u317x,NA,5
mJz_ld1O3yXl,NA,5
QJUeeuyOny7e,NA,5
X1fgx_1OhkXe,NA,5
7kbgx_yd21Qg,NA,5
mJg_eOJOhkmx,NA,5
Q1gxxO1_3kXe,NA,5
m14ggdJ_31Xl,NA,5
mkdOdJdn1mg,NA,5
mJFwOydh17x,NA,5
X1HgnUcs3ol,NA,4
7ymxuwcs2sg,NA,5
X1Mguv5ihie,NA,5
QkD_Icjhox,NA,2
XJLxZocjnsl,NA,2
Qk0eZDcj3sg,NA,7
QknMD9ohox,NA,7
mkPzP9i2ox,NA,7
XkzMw9jnoe,NA,7
7y8bwFconig,NA,3
XkxPFH5_HI,NA,2
7JDyF9o3ie,NA,6
QkWPURx5Fz,NA,4
IrXv7iepZ,NA,4
QJ_F9i2oe,NA,3
m1nC5consl,NA,5
mymg1tcjnog,NA,8
mkTfccshix,NA,5
Qk2RdRoBf,NA,13
mJ6lOY9onie,NA,10
QJwK9o3oe,NA,3
QkBQj9o3ig,NA,2
Q1tMD5jhjl,NA,7
Q1jMvqj3jx,NA,7
my5GP9i3sx,NA,7
QJbG3JeI3mG,NA,10
716z3keU27G,NA,1
XyklG59ohjg,NA,6
mJl_Mjqj3sg,NA,12
7kMl_qs2ie,NA,6
m1Ze_9ihje,NA,6
7Jzl759o2ox,NA,3
QkCdF9ohje,NA,2
XJHbH_5jnjl,NA,5
mJSxj1eLhQf,NA,10
2fhvAWkmA,NA,5
7JasUcsnjg,NA,8
QyTtdci3jg,NA,2
hJ_HGdbwz,NA,9
mJm7ikgI2mf,NA,8
myygt89i3ig,NA,3
Q10KI5o2ig,NA,3
71bxq89o2ix,NA,4
XyKtYcs3ix,NA,3
myGxeuqihoe,NA,39
m17TFY7IXU,NA,3
Q10dO9j2sx,NA,3
7JceCscjnsl,NA,2
7kDx0iqsnoe,NA,2
QJWc0u0sHM,NA,3
Q1wecR_Cjrf,NA,4
7kKcRdRiBM,NA,10
X1KoCORsHG,NA,2
QyOiAdRsHz,NA,2
Xy55AdCiBG,NA,4
7J6eeO9j3je,NA,8
mJ_m9qohje,NA,2
7Je_tqqj3ox,NA,5
7yl_jKcshsg,NA,14
Qk_cY9s2ox,NA,7
QyQvKcsnig,NA,3
QknbiygInQf,NA,20
XJKuI9ihsx,NA,3
mys7i9i2og,NA,2
Qyubp1lUnQM,NA,4
PX7zJz0FM,NA,6
71HAL5j2ig,NA,5
XyVCU9ohje,NA,5
7yAlAFqsnjl,NA,4
7J8EK9o3jg,NA,4
mkDjhFfL17,NA,4
Q1Efp1eUhXG,NA,10
m1ieOt9o2je,NA,2
XkxbpYcshoe,NA,2
Q1_X5qinse,NA,2
Q1nQq5inox,NA,2
71cQ55s3ox,NA,2
71VeNDcj2ig,NA,5
Q1fl4wqi3jg,NA,5
X1Qe4vqihsl,NA,5
mkX_bPcihsx,NA,7
QJM_ZDqihjl,NA,7
XkYAi5ihje,NA,2
myUteYkd2k7l,NA,5
XyDseu1dh1Qg,NA,5
mJUdqj2oe,NA,5
7yG_Lv5jnie,NA,5
X1Zl25j2jx,NA,5
m1xgnco3sl,NA,5
7JMgncjnig,NA,5
QJ0Jh5o3ie,NA,5
71FxJn9shse,NA,5
Xyak35shsg,NA,5
Q1lZk39j2sx,NA,5
myfPq9s2jg,NA,4
myVI55shie,NA,5
X1Z_rqqs2og,NA,5
QJI5qi2og,NA,5
71XL9co3ig,NA,5
QyDLc5jnse,NA,5
Qke8q9i2ix,NA,5
X1W855jnig,NA,5
7J0gS9consx,NA,5
my6_dco2sg,NA,3
Q1Ext5onol,NA,4
QJsgiwqjhsx,NA,7
Qk382qj2jg,NA,3
mk_2AuRorz,NA,29
IwdixhnQy,NA,7
QJArscj2il,NA,2
XJXCF9shsx,NA,2
7yw7o5i2ol,NA,2
Qy4_SOci2ox,NA,6
QJ_bIPcjnsg,NA,5
QJKgUv9jhsl,NA,4
71gsqr9WSI,NA,2
X1Q2qScWBU,NA,2
Xk7ccB5_S8,NA,2
QJfoqBqZrU,NA,4
X1LxG55onsg,NA,2
X1tgMcqohsl,NA,2
m1a89s3sg,NA,2
QJHT1xL2mf,NA,128
QkffoklI3XM,NA,128
Q1I91lI2Qf,NA,6
QkK51xLhQf,NA,6
mJ_l9klL3mz,NA,6
Q1ffpJeI37f,NA,5
myMe3ke82XG,NA,5
71d_s1xI2mz,NA,11
QJ3Gh1lL2Qz,NA,10
Qyyx9L5j2ix,NA,5
Xytge_5j3jg,NA,4
Xkcxldci2ol,NA,3
mJixe_5shil,NA,3
Qk4WDFci3ox,NA,3
7Jwxr35j3jg,NA,3
Q1WcP9onse,NA,3
mJHgQhcohjg,NA,3
XyGwKci3oe,NA,3
m1WbUY9i3ix,NA,3
Q1WwFqinse,NA,3
7kAaJlI2Qz,NA,5
QyHx_Pcjhig,NA,7
m19_Qcom_Jf,NA,3
mksbmqjm_Jf,NA,6
myfgl5iQWyG,NA,3
myNxG59jnix,NA,2
7y6e_qiXZ1M,NA,7
QkAAd5i2ox,NA,38
m1ol6_qjnog,NA,10
7y7gV9qi2il,NA,4
71VxV99s3ie,NA,4
myTlUj9onix,NA,6
X1oxwuqohsx,NA,4
mJ5lvKqsnil,NA,3
m1vxmscshjl,NA,2
Xy27ocj3oe,NA,2
Qy_g0Yqi3se,NA,4
myPlCFqsnoe,NA,4
mkOxTJgU3Qf,NA,27
7JljyeU3XG,NA,10
Qkel_qomZ1z,NA,5
m1ylb5s7ZJz,NA,5
XyRFK9o3ie,NA,2
QJtFqsnix,NA,3
XyFgSn9ihil,NA,3
Q1rxr35s2ox,NA,3
7ysxBh5j3og,NA,3
QkTK3cshie,NA,4
X1u3conol,NA,4
XJNYeK1dnJml,NA,5
71Ne5c5inix,NA,2
7k1ZD99onie,NA,4
715lDqqs2jl,NA,4
mJHgD99jnog,NA,4
QJhKc5j2sl,NA,4
m1uf_5i3sg,NA,4
7Jdedcshse,NA,5
m19euqinsg,NA,5
7yox_co2sx,NA,5
71tlOcshox,NA,5
71gx_qi3oe,NA,6
mkIxdcohoe,NA,6
myDed9inox,NA,6
XyX_SP9i2ig,NA,2
Qy7xbqsQ_1M,NA,5
71GeWcjQbyf,NA,5
Q1Tlj8qj2og,NA,7
QJwLI5s2ie,NA,7
Q19WaJe83Qf,NA,2
7yRgT1g83Qf,NA,5
7k7bpyx82QM,NA,3
7kYeaK5ohse,NA,2
m1xjw9j2se,NA,4
mJ2x6dqinse,NA,4
myS4Fqs3ie,NA,3
QyUVakIEI,NA,3
myYxT_9snig,NA,3
mkoxHPcsnsl,NA,6
QkYgmo5i3og,NA,2
X1qXoconsl,NA,2
XJIe7jcj2ie,NA,2
XkQxQsqjnol,NA,2
uuVwiTdcc,NA,2
mJfxQjqihsl,NA,2
7yUuwqshoe,NA,5
XkHOP5jnox,NA,5
myo_vcinil,NA,5
